0	2	1	90
0	15	1	90
0	9	1	96
0	6	1	65
0	20	0	57
0	18	0	49
0	21	0	40
0	5	0	35
0	5	1	78
0	15	1	114
0	26	1	93
0	8	0	51
0	4	0	53
0	8	2	77
0	14	0	60
0	9	0	64
0	13	1	88
0	30	1	99
0	16	0	26
0	8	1	97
0	5	0	80
0	17	0	26
0	9	0	49
0	28	0	74
0	27	0	49
0	14	0	51
0	17	0	47
0	5	1	99
0	13	1	22
0	27	0	62
0	29	0	39
0	11	0	62
0	31	0	87
0	41	0	75
0	22	0	51
0	53	0	45
0	27	0	41
0	5	0	84
0	15	0	52
0	7	0	51
0	46	0	26
0	10	0	77
0	38	0	63
0	9	0	77
0	8	0	81
0	39	0	78
0	30	1	18
0	42	0	85
0	8	0	95
0	12	0	49
0	37	0	85
0	1	0	84
0	14	1	136
0	16	0	41
0	22	0	115
0	10	0	15
0	1	0	44
0	13	0	31
0	8	0	86
1	12	0	86
0	40	0	13
0	7	0	96
0	6	0	98
0	13	0	11
0	28	0	50
0	48	0	101
0	36	0	10
0	8	0	91
0	40	0	6
0	7	0	99
0	5	0	19
0	13	0	55
0	30	0	50
0	47	0	7
0	6	1	73
0	6	2	153
0	42	0	42
0	4	0	28
0	3	1	11
0	5	0	53
0	4	0	2
0	1	0	45
0	3	1	168
0	4	1	66
0	7	1	5
0	3	1	173
0	2	0	1
0	2	1	68
0	2	0	174
179	176	0	36
0	3	1	70
0	0	0	174
0	174	1	68
0	6	0	21
0	0	0	178
0	2	0	174
0	1	1	33
0	6	1	16
0	175	2	74
0	4	1	175
0	178	0	174
0	176	0	177
0	177	2	76
0	179	1	73
0	177	0	166
0	176	0	175
0	177	0	170
0	177	0	175
0	179	1	177
0	178	1	177
0	172	1	176
0	173	0	177
0	178	2	97
0	174	2	175
0	175	0	176
0	172	1	107
0	175	1	100
0	179	1	105
0	178	1	176
0	168	0	150
0	177	1	175
0	175	0	153
0	177	0	176
0	177	0	170
0	172	0	176
0	172	0	172
0	171	0	176
0	172	1	42
0	174	1	90
0	170	1	173
0	169	0	177
0	175	0	171
